7430243,14.704,19 07 13.574,+43 00 12.85,286.80658,43.00353,5941,4.419,19072+4300,UC 3804,     ,1998,2010,176,176,21.9,20.8,14.7,14.8,V R ,0.131,15.129,14.66,13.58,13.503,0.469,0.606,1.957,1.549,0.035,0.706,219
3219995,14.562,19 07 34.080,+38 19 06.78,286.892,38.31853,5893,4.509,19076+3819,KOI2314,     ,2013,2013,201,201,4.1,4.1,14.7,18.1,R   ,0.124,15.004,14.525,13.506,13.423,0.479,0.632,1.854,1.498,0.042,0.76,52
7740983,14.748,19 07 57.374,+43 29 56.08,286.98908,43.49889,3727,4.437,19080+4330,RAP   4,     ,2013,2013,251,251,0.3,0.3,12.1,     ,K   ,0.034,16.383,14.99,12.143,12.059,1.393,2.336,5.101,4.24,0.051,0.817,63
3101063,13.718,19 08 01.287,+38 17 54.56,287.00533,38.2985,5190,4.191,19080+3817,DEA 321,     ,1998,2013,48,47,13.2,13.2,13.8,19.1,V   ,0.098,14.34,13.664,12.321,12.33,0.676,0.889,2.433,2.019,22,20,4
11075279,13.46,19 08 05.349,+48 40 54.98,287.02229,48.68194,5433,4.493,19081+4841,KOI1431,     ,2014,2014,166,166,5,5,11.8,18.6,K   ,0.072,13.976,13.379,12.226,12.167,0.597,0.737,2.162,1.75,0.023,0.924,260
5084942,13.341,19 08 12.413,+40 12 41.58,287.05171,40.21156,4768,4.036,19082+4013,KOI 161,AB   ,2013,2013,173,173,2.7,2.7,11.2,16.3,K   ,0.08,14.16,13.273,11.82,,0.887,1.17,2.92,2.34,0.019,0.92,67
5084942,13.341,19 08 12.413,+40 12 41.58,287.05171,40.21156,4768,4.036,19082+4013,KOI 161,AC   ,2013,2013,270,270,3.2,3.2,11.2,19.1,K   ,0.08,14.16,13.273,11.82,,0.887,1.17,2.92,2.34,0.019,0.92,67
10197348,13.362,19 08 30.686,+47 17 41.89,287.12783,47.29494,5770,4.439,19085+4717,DEA 173,     ,1998,2013,219,219,8.5,8.5,13.1,13.1,V   ,0.084,13.796,13.307,12.233,12.204,0.489,0.604,1.845,1.563,0.05,0.915,307
6849046,14.014,19 08 31.337,+42 21 00.54,287.13058,42.35014,5491,4.45,19085+4221,KOI 201,AB   ,2014,2014,229,229,2.3,2.3,12.4,19.8,K   ,0.094,14.546,13.935,12.746,12.716,0.611,0.761,2.193,1.8,0.029,0.868,302
6849046,14.014,19 08 31.337,+42 21 00.54,287.13058,42.35014,5491,4.45,19085+4221,KOI 201,AC   ,2014,2014,273,275,4,4,12.4,18.8,K   ,0.094,14.546,13.935,12.746,12.716,0.611,0.761,2.193,1.8,0.029,0.868,302
6849046,14.014,19 08 31.337,+42 21 00.54,287.13058,42.35014,5491,4.45,19085+4221,KOI 201,AD   ,2014,2014,311,311,4.5,4.5,12.4,20,K   ,0.094,14.546,13.935,12.746,12.716,0.611,0.761,2.193,1.8,0.029,0.868,302
6849046,14.014,19 08 31.337,+42 21 00.54,287.13058,42.35014,5491,4.45,19085+4221,KOI 201,AE   ,2014,2014,117,117,5.3,5.3,12.4,18.6,K   ,0.094,14.546,13.935,12.746,12.716,0.611,0.761,2.193,1.8,0.029,0.868,302
3733628,13.577,19 08 52.491,+38 51 45.08,287.21867,38.8625,,,19089+3852,KOI 387,AC   ,2012,2012,29,29,0.7,0.7,11.1,17.5,K   ,,14.384,13.538,11.731,11.686,0.846,1.153,3.295,2.653,0.03,0.903,334
3733628,13.577,19 08 52.491,+38 51 45.08,287.21867,38.8625,,,19089+3852,KOI 387,AB   ,2011,2013,351,352,0.9,1,12.8,16.05,R   ,,14.384,13.538,11.731,11.686,0.846,1.153,3.295,2.653,0.03,0.903,334
3733628,13.577,19 08 52.491,+38 51 45.08,287.21867,38.8625,,,19089+3852,KOI 387,AD   ,2012,2012,223,223,1.9,1.9,11.1,17.7,K   ,,14.384,13.538,11.731,11.686,0.846,1.153,3.295,2.653,0.03,0.903,334
10263913,13.94,19 09 01.584,+47 20 12.66,287.25658,47.33686,6666,4.059,19090+4720,DEA 232,     ,1998,2013,155,155,10.3,10.2,13.9,16.4,V   ,0.146,14.16,13.866,12.926,12.959,0.294,0.338,1.472,1.234,0.025,0.896,322
3101923,14.872,19 09 17.448,+38 16 46.96,287.32267,38.27969,6040,4.614,19093+3817,KOI3483,     ,2014,2014,23,23,1.5,1.5,15.3,17.4,R   ,0.131,15.28,14.834,13.829,13.937,0.446,0.582,1.794,1.451,0.067,0.815,97
3328418,13.375,19 09 21.660,+38 28 46.96,287.34029,38.47972,4498,4.444,19093+3828,DEA 256,     ,1998,2013,60,61,10.8,10.8,13.6,16.6,V   ,0.042,14.197,13.34,11.75,,0.857,1.174,3.076,2.447,0.031,0.91,211
10264085,13.913,19 09 24.607,+47 22 42.92,287.35254,47.37858,5934,4.303,19094+4722,DEA 353,     ,1998,2013,27,27,15.9,15.8,14.4,18,V   ,0.113,14.293,13.882,12.801,12.744,0.411,0.543,1.937,1.492,0.019,0.86,259
10525049,13.977,19 09 27.372,+47 47 06.76,287.36404,47.78519,3856,4.477,19095+4747,KOI4252,     ,2014,2014,349,349,0,0,11.4,11.9,K   ,0.026,15.392,14.032,11.705,11.644,1.36,2.021,4.521,3.687,0.025,0.882,29
11342127,13.651,19 09 34.152,+49 07 27.48,287.39233,49.12433,5927,4.432,19095+4907,DEA 382,     ,2000,2013,105,105,18.4,18.5,13.7,18.8,V   ,0.095,14.04,13.591,12.611,12.556,0.449,0.555,1.787,1.429,0.024,0.917,425
9578842,13.437,19 09 41.681,+46 16 55.67,287.42367,46.28211,5339,4.901,19096+4616,DEA 234,     ,1998,2013,341,341,10.3,10.2,13.6,18,V   ,0.046,13.962,13.358,12.208,12.168,0.604,0.75,2.18,1.754,0.017,0.906,58
6849892,13.811,19 09 51.965,+42 19 09.43,287.4665,42.31928,,,19098+4219,DEA 231,     ,1998,2013,10,9,10.1,10.2,13.7,18,V   ,,14.408,13.76,12.504,12.442,0.648,0.853,2.258,1.904,0.028,0.91,219
8222627,13.875,19 10 00.898,+44 10 02.14,287.50371,44.16725,4873,3.673,19100+4410,KOI4098,     ,2013,2013,174,174,0.8,0.8,14.6,16.7,    ,0.129,14.694,13.833,12.452,12.42,0.861,1.17,2.909,2.242,0.028,0.872,202
12104563,13.654,19 10 54.955,+50 41 34.15,287.72908,50.69286,6154,4.468,19109+5041,DEA 172,     ,2000,2013,49,49,8.8,8.5,13.5,14.8,V   ,0.098,13.982,13.601,12.659,12.647,0.381,0.469,1.633,1.323,0.024,0.798,177
4249303,14.5,19 10 56.234,+39 23 34.69,287.73429,39.39294,4503,4.645,19109+3923,DEA 184,     ,1998,2013,242,242,8.9,8.8,15,18,V   ,0.051,15.398,14.437,12.833,12.79,0.961,1.282,3.21,2.565,0.051,0.842,107
2975770,14.521,19 10 57.014,+38 06 52.42,287.73754,38.11456,4683,4.34,19110+3807,KOI1788,     ,2014,2014,20,20,4.6,4.6,12.3,20,K   ,0.084,15.413,14.462,12.919,12.876,0.951,1.275,3.163,2.494,,,
3103212,14.359,19 11 02.167,+38 16 53.58,287.759,38.28156,5395,4.52,19110+3817,KOI4145,     ,2013,2013,237,237,2.7,2.7,14.5,16.9,R   ,0.098,14.899,14.273,13.106,13.074,0.626,0.771,2.296,1.793,0.056,0.886,112
9209624,13.987,19 11 11.566,+45 39 24.16,287.79817,45.65669,6074,4.412,19112+4539,KOI2443,     ,2012,2013,163,164,1.4,1.4,13.83,19.2,R   ,0.114,14.355,13.945,12.909,12.894,0.41,0.525,1.82,1.446,0.02,0.848,166
9640976,13.72,19 11 57.898,+46 21 24.77,287.99121,46.35686,5500,4.76,19120+4621,KOI 712,     ,2012,2012,173,173,0.5,0.5,13.8,15,R   ,0.065,14.212,13.664,12.619,12.567,0.548,0.702,2.033,1.593,0.024,0.898,207
12252424,13.461,19 11 59.491,+50 56 39.59,287.99787,50.94433,4647,4.41,19120+5057,KOI 153,AB   ,2010,2010,275,276,5.1,5.2,13.46,22.3,N  R,0.049,14.31,13.399,11.885,12.015,0.911,1.213,3.055,2.425,0.02,0.855,434
12252424,13.461,19 11 59.491,+50 56 39.59,287.99787,50.94433,4647,4.41,19120+5057,KOI 153,AC   ,2010,2010,298,298,6.2,6.2,11.3,18.9,NK  ,0.049,14.31,13.399,11.885,12.015,0.911,1.213,3.055,2.425,0.02,0.855,434
12252424,13.461,19 11 59.491,+50 56 39.59,287.99787,50.94433,4647,4.41,19120+5057,KOI 153,AD   ,2010,2010,353,353,8,8,11.3,17.3,NK  ,0.049,14.31,13.399,11.885,12.015,0.911,1.213,3.055,2.425,0.02,0.855,434
12105051,13.687,19 12 09.192,+50 39 05.80,288.03829,50.65161,5277,4.604,19122+5039,KOI 141,     ,2010,2014,14,12,1.1,1.1,13.69,14.8,R   ,0.065,14.261,13.618,12.489,12.529,0.643,0.82,2.275,1.772,0.02,0.871,299
6851425,13.536,19 12 16.226,+42 21 19.33,288.06758,42.35536,5151,4.373,19123+4221,KOI 163,     ,2012,2012,214,214,1.2,1.2,14.5,14.2,R   ,0.076,14.174,13.489,12.273,12.392,0.685,0.911,2.446,1.901,0.026,0.892,51
8087812,13.694,19 12 18.353,+43 57 30.56,288.07646,43.95847,5780,4.166,19123+4358,KOI4343,AB   ,2014,2014,138,138,0.9,0.9,14,15.1,R   ,0.118,14.16,13.662,12.592,12.581,0.498,0.665,1.956,1.568,0.032,0.894,137
8087812,13.694,19 12 18.353,+43 57 30.56,288.07646,43.95847,5780,4.166,19123+4358,KOI4343,AC   ,2014,2014,350,350,3.7,3.7,13.7,18.5,R   ,0.118,14.16,13.662,12.592,12.581,0.498,0.665,1.956,1.568,0.032,0.894,137
12401863,13.467,19 12 34.745,+51 16 32.23,288.14475,51.27561,5803,4.42,19126+5117,KOI2331,AB   ,2013,2013,321,321,3.9,3.9,13.47,18.4,N  R,0.087,13.881,13.407,12.425,12.358,0.474,0.591,1.817,1.456,0.019,0.833,294
4824268,14.61,19 13 07.884,+39 59 31.99,288.28283,39.99222,5945,4.536,19131+4000,KOI3533,     ,2014,2014,10,10,3.1,3.1,14.7,19.9,R   ,0.126,15.016,14.56,13.497,13.462,0.456,0.579,1.936,1.519,0.03,0.843,43
6766634,13.709,19 13 16.903,+42 15 41.09,288.32042,42.26139,,,19133+4216,KOI1375,AB   ,2011,2014,266,27,0.8,0.8,13.24,15.99,R   ,,14.12,13.648,12.495,12.496,0.472,0.587,1.888,1.625,0.024,0.867,142
7673192,13.268,19 13 28.855,+43 21 16.60,288.37021,43.35461,6301,4.332,19135+4321,KOI2722,AB   ,2013,2014,281,283,3.2,3.2,13.27,18.7,N  R,0.109,13.567,13.221,12.303,12.245,0.346,0.427,1.574,1.264,0.05,0.903,29
7673192,13.268,19 13 28.855,+43 21 16.60,288.37021,43.35461,6301,4.332,19135+4321,KOI2722,AC   ,2013,2013,112,112,7.2,7.2,13.27,19.7,N  R,0.109,13.567,13.221,12.303,12.245,0.346,0.427,1.574,1.264,0.05,0.903,29
7813039,13.891,19 13 45.389,+43 30 18.90,288.43912,43.50525,5726,4.35,19138+4330,KOI3787,     ,2014,2014,255,255,7,7,13.89,19,K   ,0.108,14.35,13.837,12.756,12.701,0.513,0.656,1.988,1.594,0.053,0.871,53
9334893,13.831,19 13 49.454,+45 48 07.63,288.45604,45.80211,4649,4.549,19138+4548,KOI2298,AB   ,2013,2013,195,194,1.5,1.6,13.83,15.2,N  R,0.05,14.593,13.815,12.323,12.457,0.778,1.088,2.859,2.27,0.02,0.859,235
5437945,13.771,19 13 53.962,+40 39 04.90,288.47483,40.65136,6093,4.172,19139+4039,KOI3791,     ,2014,2014,258,258,3.5,3.5,13.9,15.7,R   ,0.136,14.146,13.736,12.666,12.706,0.41,0.535,1.779,1.48,0.021,0.91,459
6767227,13.05,19 14 06.967,+42 16 34.54,288.529,42.27625,6268,4.279,19141+4217,KOI4871,     ,2013,2014,333,334,1,0.9,13.2,15.4,    ,0.107,13.341,13.004,12.067,12.055,0.337,0.416,1.563,1.274,0.026,0.912,203
3433668,13.109,19 14 11.793,+38 33 54.83,288.54912,38.56522,5440,4.404,19142+3834,KOI3415,     ,2013,2013,89,89,0.7,0.7,13.9,13.9,R   ,0.076,13.613,13.083,11.925,11.904,0.53,0.72,2.084,1.688,0.022,0.935,3
5780855,13.802,19 14 16.152,+41 05 24.47,288.56729,41.09011,6434,4.246,19142+4105,KOI4443,     ,2013,2013,26,26,3.4,3.4,13.9,18.9,    ,0.141,14.098,13.755,12.839,12.817,0.343,0.423,1.538,1.259,0.037,0.921,271
12599217,13.086,19 14 25.015,+51 41 46.82,288.60425,51.69633,5906,4.417,19144+5141,DEA 155,     ,2000,2013,127,127,7.8,7.8,13.2,18,V   ,0.081,13.462,13.022,12.069,11.99,0.44,0.537,1.741,1.393,0.034,0.875,3
10913758,13.445,19 14 42.036,+48 23 47.22,288.67517,48.39644,5381,4.839,19147+4823,DEA 145,     ,2000,2013,78,77,7.6,7.6,13.1,11.7,V   ,0.051,13.934,13.383,12.189,12.167,0.551,0.698,2.184,1.745,0.093,0.867,28
4644604,13.946,19 14 47.674,+39 42 29.84,288.69871,39.70831,5668,4.245,19148+3942,KOI 628,AB   ,2011,2013,311,311,1.8,1.8,13.69,17.43,R   ,0.122,14.416,13.929,12.781,12.794,0.487,0.672,2.029,1.635,0.024,0.882,183
4644604,13.946,19 14 47.674,+39 42 29.84,288.69871,39.70831,5668,4.245,19148+3942,KOI 628,AC   ,2011,2013,240,239,2.7,2.8,13.69,17.84,R   ,0.122,14.416,13.929,12.781,12.794,0.487,0.672,2.029,1.635,0.024,0.882,183
11707001,13.434,19 14 49.637,+49 50 12.48,288.70687,49.83678,4563,4.366,19148+4950,UC 3864,     ,2000,2013,155,153,13.4,12.9,13.5,16.3,V   ,0.049,14.237,13.395,11.855,11.761,0.842,1.147,3.059,2.382,0.021,0.908,199
10397751,13.851,19 15 19.529,+47 33 07.16,288.83137,47.55197,5204,4.477,19153+4733,KOI2859,     ,2013,2014,282,291,0.5,0.5,14,16.2,R   ,0.077,14.42,13.809,12.535,12.492,0.611,0.814,2.369,1.885,0.026,0.896,308
12689019,13.789,19 15 26.143,+51 53 15.94,288.85892,51.88775,6070,4.291,19154+5153,DEA 228,     ,2000,2013,287,287,10,10.1,13.9,16.4,V   ,0.112,14.155,13.756,12.74,12.71,0.399,0.522,1.738,1.415,0.027,0.805,66
8878187,13.684,19 16 00.211,+45 09 15.37,289.00087,45.15428,5779,4.05,19160+4509,KOI 697,     ,2013,2014,54,56,0.7,0.7,14.4,14.4,K   ,0.128,14.142,13.64,12.525,12.544,0.502,0.655,1.998,1.617,0.019,0.785,15
4455561,13.285,19 16 02.897,+39 32 59.53,289.01212,39.54992,4365,4.617,19160+3932,DEA 329,     ,1998,2013,266,265,14.2,14.1,13.6,18.1,V   ,0.029,14.228,13.235,11.599,,0.993,1.347,3.277,2.629,0.022,0.931,282
4737685,13.399,19 16 12.206,+39 49 44.51,289.05079,39.82908,5771,4.281,19162+3949,DEA  99,     ,1998,2013,338,336,6.5,6,13.5,13.5,V   ,0.105,13.829,13.366,12.311,,0.463,0.614,1.871,1.518,0.014,0.891,303
12008872,13.914,19 16 15.567,+50 27 39.49,289.06483,50.46097,5862,4.341,19163+5028,KOI2729,     ,2013,2013,278,278,3.9,3.9,13.9,15.9,    ,0.107,14.313,13.849,12.788,12.748,0.464,0.571,1.939,1.525,0.084,0.817,98
8424002,13.393,19 17 05.880,+44 28 13.16,289.2745,44.47025,,,19171+4428,KOI3497,     ,2013,2013,174,174,0.8,0.8,13.8,15.1,    ,,14.384,13.358,11.315,11.305,1.026,1.417,3.761,3.069,0.016,0.857,298
4915582,13.026,19 17 25.339,+40 04 06.06,289.35554,40.06833,6243,4.064,19174+4004,KOI5101,     ,2014,2014,99,99,1.2,1.2,13.1,16.4,R   ,0.13,13.35,12.996,11.996,11.984,0.354,0.463,1.658,1.354,0.015,0.9,242
5953297,14.009,19 18 12.720,+41 17 52.26,289.553,41.29783,4692,4.112,19182+4118,KOI2733,AB   ,2014,2014,295,295,0.1,0.1,12.5,12.5,K   ,0.09,14.871,13.949,12.387,12.352,0.922,1.232,3.116,2.484,0.09,0.837,377
5953297,14.009,19 18 12.720,+41 17 52.26,289.553,41.29783,4692,4.112,19182+4118,KOI2733,AC   ,2014,2014,304,304,0.8,0.8,11.8,16.8,K   ,0.09,14.871,13.949,12.387,12.352,0.922,1.232,3.116,2.484,0.09,0.837,377
5526717,14.279,19 18 43.042,+40 42 01.66,289.67933,40.70044,5513,4.954,19187+4042,KOI1677,AB   ,2012,2013,159,161,0.6,0.6,14.28,17.6,N  R,0.069,14.76,14.221,13.105,13.079,0.539,0.687,2.074,1.655,0.023,0.858,32
12009917,13.295,19 18 44.520,+50 24 33.23,289.68554,50.40919,5918,4.347,19187+5025,KOI5949,     ,2014,2014,255,255,0.7,0.7,11.8,15.9,K   ,0.093,13.664,13.229,12.194,12.169,0.435,0.527,1.841,1.47,0.014,0.895,138
6357913,13.055,19 19 02.856,+41 45 35.32,289.76192,41.75981,4060,4.534,19190+4145,DEA 174,     ,2000,2013,222,222,8.5,8.5,12.6,12.6,V   ,0.021,14.275,13.024,11.038,,1.742,4.01,3.237,0.054,0.877,222,7
3109930,14.633,19 19 06.406,+38 15 44.21,289.77667,38.26225,5835,4.454,19191+3816,KOI1112,     ,2013,2013,172,172,3,3.1,14.5,19.1,    ,0.137,15.088,14.589,13.471,13.45,0.499,0.65,2.015,1.617,0.182,0.833,78
5613821,13.346,19 19 40.181,+40 49 42.99,289.91742,40.82858,,,19197+4050,KOI2915,AB   ,2013,2013,167,167,5.2,5.2,13.35,20.3,R   ,,13.534,13.3,12.33,12.302,0.234,1.578,1.204,0.02,0.933,38,7
5613821,13.346,19 19 40.181,+40 49 42.99,289.91742,40.82858,,,19197+4050,KOI2915,AC   ,1998,2013,306,306,9.5,9.3,13.35,18.3,R   ,,13.534,13.3,12.33,12.302,0.234,1.578,1.204,0.02,0.933,38,7
6516393,14.817,19 19 47.693,+41 57 17.24,289.94867,41.95478,5780,4.459,19197+4157,DEA 199,     ,1998,2013,253,252,9.1,9.1,14.9,18.3,V   ,0.134,15.286,14.758,13.656,13.577,0.528,0.669,2.046,1.63,0.078,0.865,145
5356593,13.725,19 19 52.020,+40 31 57.58,289.96679,40.53269,5395,3.801,19199+4032,KOI 644,AB   ,2011,2011,64,64,2.6,2.6,13.43,14.87,R   ,0.148,14.311,13.702,12.159,12.403,0.609,0.837,2.449,2.152,0.026,0.909,126
3640606,14.602,19 20 05.849,+38 43 39.11,290.02437,38.72758,4871,4.622,19200+3843,DEA 299,     ,1998,2013,308,309,12.3,12.3,14.8,16,V   ,0.076,15.332,14.546,13.153,13.122,0.786,1.043,2.778,2.179,0.06,0.824,28
10916600,13.383,19 20 06.219,+48 20 09.42,290.02592,48.33594,6288,4.377,19201+4820,KOI2623,AB   ,2013,2013,116,116,5.7,5.7,13.38,20.5,R   ,0.106,13.672,13.318,12.412,12.346,0.354,0.412,1.598,1.26,0.015,0.936,83
6279974,13.742,19 20 30.365,+41 36 03.89,290.1265,41.60106,6022,4.405,19205+4136,KOI1812,AB   ,2013,2014,117,118,2.4,2.4,13.54,17.81,R   ,0.113,14.115,13.696,12.669,12.684,0.419,0.533,1.791,1.446,0.072,0.853,245
6279974,13.742,19 20 30.365,+41 36 03.89,290.1265,41.60106,6022,4.405,19205+4136,KOI1812,AC   ,2013,2013,294,294,2.7,2.7,13.54,20.05,R   ,0.113,14.115,13.696,12.669,12.684,0.419,0.533,1.791,1.446,0.072,0.853,245
6037187,14.502,19 20 31.560,+41 22 53.40,290.1315,41.3815,5720,4.446,19205+4123,KOI1061,     ,2013,2013,38,38,1.2,1.2,14.7,15.9,    ,0.125,15.008,14.472,13.326,13.458,0.536,0.722,2.041,1.682,0.056,0.841,352
11134381,13.726,19 20 37.111,+48 44 42.25,290.15454,48.74508,6135,4.369,19206+4844,DEA 148,     ,2000,2013,284,285,7.7,7.6,13.8,18,V   ,0.112,14.071,13.675,12.695,12.699,0.396,0.493,1.722,1.376,0.034,0.884,261
11760231,13.218,19 20 39.660,+49 55 25.90,290.16525,49.92383,5051,4.424,19207+4955,KOI1841,     ,2012,2012,75,75,0.3,0.3,11.4,13.5,K   ,0.061,13.859,13.189,11.845,11.815,0.67,0.916,2.556,2.014,0.013,0.907,149
2437444,13.991,19 20 54.185,+37 46 28.52,290.22579,37.77453,4318,1.889,19209+3746,DEA 383,     ,2013,2013,293,293,18.9,18.9,14.9,15.7,V   ,0.252,15.268,13.935,11.856,,1.333,1.824,4.291,3.412,0.131,0.827,103
6037581,13.598,19 20 57.034,+41 19 52.97,290.23762,41.33136,5776,4.525,19210+4120,KOI1916,     ,2012,2012,143,143,0.3,0.3,13.5,16.2,R   ,0.091,14.012,13.549,12.487,12.468,0.463,0.592,1.868,1.525,0.038,0.911,297
2437965,13.317,19 21 04.267,+37 47 18.74,290.26775,37.78853,4173,1.759,19210+3747,DEA 459,     ,1998,2013,170,170,35.7,35.6,13.8,15.5,V   ,0.245,14.683,13.308,11.013,,1.375,1.951,4.581,3.67,0.04,0.85,135
8161561,13.992,19 21 17.465,+44 02 08.92,290.32275,44.03581,6157,4.262,19213+4402,KOI 688,     ,2012,2012,141,141,1.7,1.7,13.85,16,R   ,0.135,14.327,13.925,12.923,13.004,0.402,0.478,1.738,1.404,0.05,0.831,229
5443837,14.545,19 21 24.276,+40 41 13.20,290.35112,40.687,5835,4.641,19214+4041,KOI 554,AB   ,2014,2014,231,231,4.1,4.1,13.1,20.8,K   ,0.113,14.978,14.487,13.428,13.416,0.491,0.618,1.925,1.55,0.097,0.886,154
5443837,14.545,19 21 24.276,+40 41 13.20,290.35112,40.687,5835,4.641,19214+4041,KOI 554,AC   ,1998,2014,211,212,5.7,5.6,13.1,15,K   ,0.113,14.978,14.487,13.428,13.416,0.491,0.618,1.925,1.55,0.097,0.886,154
5443837,14.545,19 21 24.276,+40 41 13.20,290.35112,40.687,5835,4.641,19214+4041,KOI 554,AD   ,2014,2014,205,205,5.7,5.7,13.1,16.1,K   ,0.113,14.978,14.487,13.428,13.416,0.491,0.618,1.925,1.55,0.097,0.886,154
2010191,14.603,19 21 32.933,+37 28 41.45,290.38717,37.47822,5803,4.408,19215+3728,DEA 223,     ,1998,2013,184,183,9.8,10,14.7,15.6,V   ,0.142,15.059,14.56,13.414,,0.499,0.651,2.066,1.645,0.078,0.663,15
5786676,13.594,19 21 35.083,+41 02 24.29,290.39612,41.04,4928,4.316,19216+4102,KOI 650,     ,2013,2014,88,89,2.6,2.6,13.23,17.87,R   ,0.074,14.297,13.534,12.112,12.127,0.763,1.004,2.727,2.185,0.058,0.868,18
8361869,13.569,19 21 50.887,+44 23 07.69,290.46208,44.38553,5602,4.349,19218+4423,DEA 429,     ,1998,2013,76,77,24.7,24.5,13.8,14,V   ,0.097,14.048,13.541,12.348,12.321,0.507,0.684,2.097,1.7,0.028,0.897,14
2985587,13.91,19 21 55.219,+38 08 12.08,290.48004,38.13667,6023,4.278,19219+3808,KOI2807,     ,1998,2013,81,77,3.8,3.9,13.9,15.8,    ,0.136,14.303,13.852,12.827,12.781,0.451,0.561,1.766,1.476,0.106,0.859,368
3338885,14.438,19 22 11.654,+38 29 43.01,290.54854,38.49528,4717,4.015,19222+3830,KOI1845,AB   ,2012,2013,77,79,2.1,2,14.05,19,R   ,0.119,15.344,14.362,12.807,12.815,0.982,1.294,3.155,2.537,0.043,0.813,407
3338885,14.438,19 22 11.654,+38 29 43.01,290.54854,38.49528,4717,4.015,19222+3830,KOI1845,AC   ,2013,2013,348,348,3,3,14.1,18.5,R   ,0.119,15.344,14.362,12.807,12.815,0.982,1.294,3.155,2.537,0.043,0.813,407
3642741,14.747,19 22 32.758,+38 42 27.61,290.6365,38.70767,5437,4.507,19225+3842,KOI 242,     ,2014,2014,131,131,4.5,4.5,13,16.7,K   ,0.118,15.334,14.688,13.461,13.415,0.646,0.838,2.29,1.873,0.076,0.869,279
1865042,13.615,19 22 43.738,+37 21 18.40,290.68225,37.35511,5112,4.824,19227+3721,KOI1002,     ,2012,2012,173,173,0.3,0.3,13.5,15.8,R   ,0.05,14.205,13.558,12.307,12.251,0.647,0.843,2.391,1.898,0.034,0.82,171
1429589,13.195,19 23 01.500,+37 05 23.32,290.75625,37.08981,5927,4.123,19230+3705,KOI4923,     ,2014,2014,123,123,0.8,0.8,13.4,14.8,R   ,0.125,13.617,13.161,12.127,12.099,0.456,0.602,1.822,1.49,0.08,0.798,85
8162865,13.62,19 23 01.680,+44 02 52.62,290.757,44.04797,6660,4.249,19230+4402,DEA 253,     ,1998,2013,313,313,10.8,10.7,13.6,19,V   ,0.142,13.844,13.545,12.662,12.611,0.299,0.357,1.405,1.182,0.039,0.891,132
3744521,13.944,19 23 02.141,+38 52 30.40,290.75892,38.87506,5478,4.811,19230+3852,DEA 177,     ,1998,2013,82,83,8.7,8.6,14.2,15.9,V   ,0.07,14.449,13.879,12.791,12.761,0.57,0.722,2.043,1.658,0.042,0.841,133
3542265,13.023,19 23 03.439,+38 38 22.42,290.76437,38.63958,5951,4.568,19230+3838,DEA 357,     ,1998,2013,85,85,16.2,16.3,13.2,18.9,V   ,0.079,13.384,12.971,11.989,11.912,0.413,0.516,1.702,1.395,0.024,0.918,245
5096053,13.228,19 23 15.280,+40 15 17.55,290.81367,40.25486,,,19233+4015,KOI4331,     ,2013,2014,103,102,0.5,0.3,13.9,14.2,    ,,13.771,13.179,12.183,12.21,0.592,,,0.776,0.021,0.933,365
3441340,13.614,19 23 16.138,+38 32 20.83,290.81725,38.53914,5873,4.522,19232+3832,DEA 317,     ,1998,2013,197,197,13.2,13.1,13.8,15.7,V   ,0.098,14.019,13.557,12.506,12.476,0.462,0.579,1.833,1.513,0.049,0.897,263
7604631,13.986,19 23 21.917,+43 16 53.83,290.84125,43.28161,5050,4.432,19233+4316,DEA 358,     ,1998,2013,156,156,16.6,16.7,14.2,18,V   ,0.081,14.649,13.931,12.57,12.525,0.718,0.947,2.576,2.079,0.029,0.872,110
11135705,13.722,19 23 37.251,+48 44 16.22,290.90525,48.73783,5361,4.5,19236+4844,DEA 424,     ,2000,2013,116,116,23.4,23.3,13.9,17.3,V   ,0.078,14.262,13.674,12.46,12.423,0.588,0.772,2.234,1.802,0.034,0.925,374
5008245,14.103,19 23 44.808,+40 07 29.71,290.93671,40.12492,6118,4.387,19237+4007,KOI3770,     ,2014,2014,34,34,1.2,1.2,14.4,15.8,R   ,0.135,14.516,14.062,13.131,13.178,0.454,0.591,1.681,1.385,0.028,0.882,220
5272233,13.642,19 23 46.675,+40 28 48.14,290.94446,40.48003,5839,4.355,19238+4029,KOI2711,     ,2013,2014,147,149,0.5,0.5,14.4,14.5,    ,0.111,14.078,13.586,12.566,12.567,0.492,0.624,1.783,1.512,0.019,0.893,333
4155328,13.968,19 24 04.836,+39 13 14.45,291.02012,39.22067,5970,4.029,19241+3913,KOI1335,AB   ,2014,2014,358,358,4.5,4.5,13.97,18.6,K   ,0.164,14.42,13.942,12.84,,0.478,0.646,1.891,1.58,0.044,0.889,35
8095441,13.756,19 24 06.862,+43 54 49.21,291.02858,43.91367,5405,4.564,19241+4355,KOI2743,     ,2013,2013,182,182,2.4,2.4,13.9,17.7,    ,0.079,14.275,13.717,12.567,12.546,0.558,0.742,2.154,1.708,0.048,0.855,50
3644071,14.215,19 24 07.718,+38 42 14.08,291.03208,38.70389,5399,4.347,19241+3842,KOI1192,AB   ,2011,2011,195,195,5.6,5.6,12.52,17.82,R   ,0.114,14.789,14.159,12.917,12.875,0.63,0.82,2.318,1.872,0.048,0.865,55
